X1,X2,X3,X4,X5,X6,class
-0.0685720434022,-0.379663623804,-0.029423876146,-0.85955255,-0.37786573,-0.94572324,0
0.12313897,-0.26670963,-0.41130523,-0.85955255,-0.37786573,-0.94572324,1
-0.185199143681,-0.367223704458,-0.189654232703,0.102134713343,-0.37786573,1.03544574347,0
-0.32183001,-0.45250093,-0.27606055,1.3252751,13.750423,1.0135658,1
1.15815657296,1.98244635185,-0.257693992967,1.40175638741,-0.37786573,0.881863143704,0
0.195328890097,-0.263855694516,-0.306599673452,1.05279432452,1.74816379032,1.34491401613,0
0.433014205718,0.476455544713,0.100775044236,0.47699391241,0.514126855385,0.858788474103,0
0.770074015455,3.57619427273,0.469834337273,-0.85955255,-0.37786573,-0.94572324,0
0.7156405,0.28181705,-0.41130523,1.3130387,3.2450722,1.1720153,1
1.999055,0.05178973,-0.41130523,2.0729604,-0.37786573,1.047084,1
0.20884674,-0.30209845,-0.32114211,1.2797051,1.3428446,1.8850381,1
-0.304056094133,-0.405807347111,-0.445366855711,0.0418330112444,-0.37786573,0.496912102022,0
-0.245212459167,-0.0477413216667,9.94242625,0.938070861667,0.006136823,0.454929754,0
6.40690726667,-0.306522053333,-0.45638679,3.27845526667,-0.37786573,0.424458696667,0
0.33063308,-0.34633447,0.12967348,1.2181012,1.0804627,1.4401607,1
3.7472564,-0.44365372,-0.54654991,-0.85955255,-0.37786573,-0.94572324,1
1.88335239167,2.232625625,-0.182140639475,1.799048225,-0.2623746725,0.739326309167,0
0.846268625,3.26774856,-0.384256295,1.189198036,1.87826299,0.575087298,0
0.48714291,-0.35518168,-0.50146835,2.1303448,14.320163,1.3243706,1
0.126848114608,-0.0226892870918,0.181195262237,0.634827799388,1.06424190878,1.12307507959,0
0.046577885,-0.35075807,-0.095734317,1.0586063,1.9589432,1.2542872,1
1.7014492,1.2063499,-0.27606055,-0.85955255,-0.37786573,-0.94572324,1
0.26203299,-0.16496678,0.08459192,1.2050209,0.65855758,1.3335119,1
-0.137287297,-0.337487265,20.371294,1.374853535,-0.009974635,0.62505983,0
0.7673023,-0.30209845,-0.41130523,1.0353993,2.2274163,1.2299103,1
-0.183432855633,-0.401629500733,-0.209189575318,0.951544930333,-0.37786573,0.934188720167,0
0.37467264,-0.27555684,-0.095734317,1.9332968,1.5485291,1.4005483,1
0.20274896,-0.33306367,-0.230979,1.2235865,2.0105701,1.2085806,1
0.39872502,-0.18708479,-0.36622367,1.0771718,1.4236433,1.391407,1
0.73359509,-0.35960528,-0.32114211,1.840891,1.928619,1.3426533,1
0.853907786,2.87729193333,-0.163356656157,0.779996447,-0.344555180667,0.634201151333,0
-0.301616978,-0.156856843333,5.02102265,-0.85955255,-0.37786573,-0.94572324,0
0.48951427,-0.28440404,-0.095734317,2.878874,1.0257737,1.2542872,1
-0.082491915,-0.36402888,-0.050652758,0.63624002,1.1123673,1.3822656,1
0.12720416,-0.29325125,-0.45638679,1.5489056,4.6900987,1.5833746,1
1.21059284545,4.94429381818,-0.0793410223818,1.47587083636,-0.350823563636,0.704977107727,0
0.303108348333,0.2036667395,-0.34368289,0.208529143,3.33595705,0.581892495,0
0.25864533,-0.15611958,-0.50146835,1.9096679,-0.37786573,1.6351754,1
0.3502815,-0.38614689,-0.27606055,4.0645375,2.3020251,1.1689682,1
-0.385310974444,-0.344859937778,4.39739443333,0.0107779088889,-0.123510293556,1.18217233444,0
6.1960255,1.5823561,-0.59163147,9.591164,23.617122,1.3700772,1
1.00133305667,4.89710873333,-0.376241794444,0.607735341111,2.61749356667,0.272441969556,0
-0.187012482633,-0.269363792733,1.08540254533,1.02614467667,1.40297058467,0.816925929333,0
7.39560762143,-0.441441920714,-0.536889575714,-0.85955255,-0.37786573,-0.94572324,0
13.266747,-0.390570495,-0.54654991,-0.85955255,-0.37786573,-0.94572324,0
-0.37958959,-0.34412267,13.8795495,-0.85955255,-0.37786573,-0.94572324,0
-0.277758182933,-0.254070769619,3.47858931905,0.756875905238,0.12633698681,0.67954498619,0
-0.054204964,-0.41268851,-0.32114211,1.7767555,4.2067221,1.3396062,1
-0.096889465,-0.43480652,-0.095734317,0.95185436,1.9589432,1.421878,1
0.24012838304,0.186975014012,-0.25622466748,0.38244895988,1.551394876,0.9053326348,0
0.004570916,-0.31536926,-0.230979,0.96662241,-0.37786573,1.8880852,1
1.6076111,-0.27555684,-0.50146835,2.0295001,6.5452431,1.3731243,1
-0.028458757,-0.41268851,0.08459192,0.80417385,2.1916265,1.1933451,1
-0.201525777156,-0.368452484063,-0.0985519155438,0.958882375312,2.1735504625,0.976714895625,0
5.0267751,-0.098612747,-0.45638679,4.7472434,1.6538242,0.90996423,1
0.13787529,-0.31979286,-0.45638679,1.5944755,6.6687789,1.3975012,1
0.47613302,0.22431022,-0.36622367,1.3429967,-0.37786573,1.5315738,1
0.1071322875,0.09381395,-0.208438214675,4.42498345,1.471615475,1.134688275,0
-0.0827432574194,-0.125297057613,1.90385097419,0.90304492871,-0.280469438313,0.98162036871,0
0.80338086,-0.33748727,-0.050652758,2.1197962,0.64048158,1.5803275,1
0.467373505386,0.475191659857,-0.398424784286,0.719302774286,3.68815292857,0.970035754286,0
-0.11806233,-0.4082649,0.44524439,2.1197962,0.68888181,1.3853127,1
4.59555890968,-0.432666065484,-0.505831081613,-0.85955255,-0.37786573,-0.94572324,0
3.389689,1.0205586,-0.54654991,-0.85955255,-0.37786573,-0.94572324,1
0.50543627,-0.3949941,-0.0055711987,1.2181012,1.0804627,1.6016573,1
3.5318013,1.0869127,-0.59163147,2.1303448,14.444917,0.29444885,1
0.375944673725,0.141302622104,-0.248658038118,0.574263848235,-0.370188965,0.827811867059,0
0.42294678,-0.10745995,-0.27606055,0.88603105,2.4836412,1.0592724,1
1.0035915,0.91439217,0.35508128,-0.85955255,-0.37786573,-0.94572324,1
-0.23087137,-0.3994177,-0.36622367,2.3273928,6.2721276,1.2329575,1
0.0329640471149,-0.315567328585,-0.253856203812,0.983720605672,-0.37786573,1.50005674925,0
0.56065511,-0.04552952,-0.50146835,1.5505933,5.2200647,1.565092,1
14.210041,-0.11630716,-0.59163147,7.8645679,-0.37786573,0.71494946,0
-0.245982748971,-0.387600361143,0.01696958084,0.518234254,-0.37786573,0.991887846857,0
0.49493453,-0.37287609,-0.45638679,1.7767555,4.2067221,1.4066425,1
-0.33588879,-0.45250093,-0.59163147,0.81725413,-0.37786573,1.0348956,1
5.83016731053,-0.433642411053,-0.520450059474,-0.85955255,-0.37786573,-0.94572324,0
4.7826943,-0.049953122,-0.45638679,1.1965821,2.6293357,0.90082291,1
0.951067388182,0.846831687727,-0.163356654805,2.0291549,-0.37786573,1.01578190955,0
-0.0032206993,-0.38172329,-0.230979,1.5240108,1.2885507,1.3883599,1
0.887513365,4.44663856,-0.258027930235,-0.85955255,-0.37786573,-0.94572324,0
0.47867377,0.082754945,-0.230979,0.81725413,2.1916265,1.0592724,1
-0.084185745,-0.4082649,-0.18589744,1.1932065,3.6996392,1.2329575,1
0.092650045,-0.29325125,-0.27606055,0.9303352,3.5611553,1.2908525,1
0.12280021,-0.37287609,0.08459192,1.0218971,0.92116996,1.3548417,1
0.144421711771,-0.291657154135,-0.226917593634,0.751111508649,-0.37786573,1.06572349577,0
-0.092654892,-0.3994177,-0.0055711987,1.1029104,0.87276973,1.2085806,1
-0.141463922632,-0.376135582105,0.0395103619474,2.41398022105,-0.37786573,0.642941527895,0
-0.67160578,-0.36181708,10.8365435,-0.85955255,-0.37786573,-0.94572324,0
0.98713612617,1.10714828447,-0.172468885774,1.12477073511,-0.37786573,0.917225421915,0
1.38608358,1.8670149,-0.093480239635,-0.85955255,-0.37786573,-0.94572324,0
0.850755966923,3.08910308462,0.008300051,0.632085488231,0.872389838462,0.492276334615,0
6.2649644,-0.39057049,-0.50146835,5.5008359,-0.37786573,0.64486602,0
1.4033352,-0.12957796,0.08459192,-0.85955255,-0.37786573,-0.94572324,1
0.87265849,-0.16939038,-0.50146835,2.0556607,6.5452431,1.4066425,1
-0.29302575427,-0.364985336486,0.924083662162,0.560677777838,0.415820534676,0.764691401081,0
-0.0737904718429,-0.359984444857,-0.106682696827,0.652689821,1.29888127,1.26364616671,0
0.472146876,0.508010574,0.655625005333,2.04452133333,-0.256417384133,1.15982690467,0
-0.34317226,-0.44807732,0.49032595,0.96409075,0.50924124,1.1872509,1
-0.153103428482,-0.394625462708,0.0423279584,0.77091057875,0.855996336458,1.00372621937,0
1.4170553,0.069484139,-0.54654991,1.9881496,10.939259,1.190298,1
0.641620156,4.09496216,1.63539756,0.4396139768,-0.244472076,0.2091298792,0
15.6937505,-0.34633447,-0.56909069,-0.85955255,-0.37786573,-0.94572324,0
-0.48257442,-0.44365372,0.76081531,1.1691557,1.858521,1.1202145,1
1.41269834444,3.92612802778,-0.283574147039,-0.85955255,-0.37786573,-0.94572324,0
1.3919866,0.15795618,-0.54654991,2.1096695,7.3765746,1.2938996,1
0.91415731,0.21988661,-0.50146835,1.5898342,8.1455126,1.3731243,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,1
0.359803764913,-0.110152577913,-0.0271319442957,1.44855618696,0.638238366522,1.26475335739,0
0.781450749412,3.42127357059,-0.294623549182,-0.85955255,-0.37786573,-0.94572324,0
-0.306995629842,-0.374971475789,-0.0672617536737,0.472103685632,2.2325769,0.771401097895,0
0.72681977,-0.33306367,-0.41130523,1.9143093,4.523299,1.4614904,1
-0.061657814,-0.4038413,-0.36622367,1.5408886,3.068362,1.1963922,1
0.664718203659,0.726874587561,-0.0517523076512,1.42403062683,-0.37786573,1.26766473293,0
0.492241774872,0.0895604875718,-0.180117748987,1.21819858667,-0.37786573,0.794174206923,0
0.93516079,-0.29767485,-0.27606055,1.5721125,-0.37786573,1.0105187,1
0.49713651,-0.32421646,-0.45638679,1.0370871,-0.37786573,1.0440369,1
-0.10688306,-0.33748727,29.477769,0.40628037,-0.092205628,0.62353628,0
-0.326687314809,-0.400458546471,0.784682022353,0.0101739512206,0.414229414559,1.06222990912,0
0.31064589,-0.2092028,-0.50146835,1.7109322,7.1186047,1.4767259,1
1.73213358615,4.6710513,-0.338481173615,1.36961169923,-0.281551562308,0.307340446923,0
0.60215393,-0.16496678,-0.18589744,1.9332968,1.5485291,1.2603814,1
0.835583542941,1.32812907059,0.0554215000765,1.29742675471,0.397572107059,0.988472012941,0
3.0390663,1.1311487,-0.54654991,2.2421601,9.6565874,0.67838418,1
0.32131701,-0.27998044,-0.41130523,1.424432,-0.37786573,1.5986102,1
0.547462489091,0.591067057045,0.127624318611,-0.85955255,-0.37786573,-0.94572324,0
0.202916456899,-0.205172409749,0.348569496667,-0.85955255,-0.37786573,-0.94572324,0
1.8069748,1.0426766,-0.54654991,3.0016598,13.750423,0.69057261,1
-0.31082012,-0.37729969,-0.41130523,1.4265417,-0.37786573,1.1080261,1
-0.25289788351,-0.421184165629,-0.319649346291,-0.85955255,-0.37786573,-0.94572324,0
0.23882752,-0.14284877,-0.41130523,2.0695848,5.8929596,1.421878,1
-0.032354565,-0.28882764,-0.27606055,1.4564998,3.2450722,1.0105187,1
0.085705344,-0.43480652,-0.36622367,1.0185216,-0.37786573,1.5041499,1
6.2441303,0.60031641,-0.54654991,9.591164,-0.37786573,1.2725698,1
9.2051135,1.4584952,-0.54654991,6.3037959,5.0477994,0.15732908,1
-0.291210785385,-0.336466435,2.16527927692,0.552532765385,0.559500483846,0.556968736154,0
0.047932949,-0.37729969,-0.230979,2.2645231,2.3665258,1.3121822,1
0.18614943,-0.35960528,-0.27606055,1.8750685,2.1617303,1.1659211,1
0.66025228,-0.37729969,-0.41130523,1.7084005,3.5208547,1.4005483,1
0.13160812,-0.21805001,-0.50146835,1.5788636,7.750705,1.6199399,1
1.00268811833,1.7969008,-0.45638679,1.10192588333,2.94421701667,0.830231635,0
0.46004164,-0.35518168,-0.45638679,1.3889887,3.6135065,1.4462549,1
0.043020843,-0.43480652,-0.36622367,1.8155744,3.7314121,1.220769,1
-0.09815984,-0.275556835,0.78335607,5.09745715,-0.37786573,0.60220654,0
-0.03726667,-0.43038291,0.35508128,1.2181012,1.0804627,1.6595523,1
0.623111218636,2.14174072273,-0.183848273173,0.658622245045,-0.37786573,0.497081385,0
0.99308976,-0.30652205,-0.50146835,0.85058773,2.4394883,1.190298,1
-0.182951122588,-0.375166879696,0.295509216643,0.925693815179,-0.37786573,1.08930817018,0
0.35790373,-0.25786243,-0.41130523,0.9303352,3.2199831,1.4736788,1
-0.13483124,-0.32864006,-0.32114211,1.6792863,7.7221917,1.2908525,1
-0.0925467751064,-0.318192832755,-0.264550368717,0.706130157894,2.75319656596,1.03197812574,0
-0.157499794509,-0.290413462151,1.10020290151,0.716202446792,0.216712795158,1.12285919396,0
1.237865041,1.91235683,-0.393272606,1.466288866,1.76178638,0.896556967,0
-0.229332196391,-0.254785138783,1.82513213478,-0.0401733936391,-0.361278524926,0.976470629565,0
3.3187175,-0.38172329,-0.230979,2.264945,0.42709256,1.0348956,0
-0.304678777457,-0.402577415143,0.758239219429,0.201999052286,-0.37786573,0.834570126286,0
1.7273648,3.04140758333,-0.0205983860667,2.93428935,-0.37786573,0.989696831667,0
0.535487626583,1.45837236389,-0.153338531511,0.694233921306,-0.37786573,0.791211740278,0
0.73088496,-0.37729969,-0.45638679,1.3999592,4.0076226,1.4279722,1
-0.243755401932,-0.380296321935,-0.479654692484,0.743822208065,-0.37786573,0.461646493258,0
2.9658929,0.46318474,-0.230979,4.9421817,1.4848844,1.4645375,1
-0.293044320278,-0.347809005722,1.80770930556,0.851970766944,0.230650026694,0.916397008056,0
-0.0723204697167,-0.227487025387,0.6864307365,0.940954133167,0.38598420005,1.1543421145,0
1.19848349867,4.84815419333,-0.2520170544,1.26755310267,0.81828052,0.4545234738,0
0.449142218261,0.141223427196,-0.137875775878,1.15558007609,1.10028872348,1.13697361239,0
-0.52034682,-0.45250093,-0.27606055,3.0016598,13.750423,0.70276103,1
0.2122344,-0.37729969,-0.41130523,0.94130575,3.1237424,1.5407151,1
31.508443,3.5597063,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.42701197,-0.15611958,-0.45638679,1.5535469,4.0606653,1.5041499,1
2.64306200769,-0.434919943333,-0.485285226154,-0.85955255,-0.37786573,-0.94572324,0
-0.3841459926,-0.281307519,3.39357839,0.6068304966,0.845000519,0.732317955,0
-0.0939945567491,-0.255047406873,1.28949905455,-0.85955255,-0.37786573,-0.94572324,0
0.41938974,-0.18266119,-0.32114211,0.67716862,1.7773271,1.1293559,1
0.30878268,-0.31979286,-0.50146835,1.6307628,6.1726931,1.5468094,1
0.182839948923,-0.34429281,-0.421708667692,1.18859756692,5.18561218462,1.33866858,0
1.1285961,0.35701828,-0.54654991,1.60629,8.5145725,1.1720153,1
0.224144913244,0.0839417653244,0.846580226829,-0.85955255,-0.37786573,-0.94572324,0
0.0242104218158,-0.0343541029474,1.63160121579,0.397153050842,0.176834115774,0.994802065789,0
0.748269814091,1.37685967,0.463686850909,-0.85955255,-0.37786573,-0.94572324,0
0.799932708571,3.3808664,-0.176237101071,1.118401805,-0.343484637143,0.758044242143,0
-0.017279483,-0.44365372,-0.32114211,1.7037591,3.1986145,1.3487475,1
0.15837063,-0.28440404,-0.36622367,1.5219011,-0.37786573,1.3274177,1
0.40922676,-0.36845248,-0.45638679,1.5535469,4.0606653,1.565092,1
0.934483260811,5.0157888,-0.157873762768,-0.85955255,-0.37786573,-0.94572324,0
-0.042178776,-0.37287609,-0.14081588,1.3725328,1.6613312,1.6747878,1
0.30725823,-0.29767485,-0.36622367,1.2991145,1.3428446,1.8515199,1
0.524153086136,0.139155873882,0.18807459168,-0.85955255,-0.37786573,-0.94572324,0
10.751834,-0.430382915,-0.54654991,-0.85955255,-0.37786573,-0.94572324,0
0.0154820005604,-0.306522052042,-0.0140239916417,1.15678743771,0.783631280417,1.07241305896,0
-0.242553329219,-0.307378232806,0.602302727742,0.180186280539,1.05087555129,1.08649978032,0
0.087229791,-0.43923012,0.039510361,1.3915203,1.6613312,1.3426533,1
1.8916663,-0.23132081,-0.36622367,-0.85955255,-0.37786573,-0.94572324,1
0.22442997,-0.2092028,-0.50146835,1.9417357,5.8419582,1.5742333,1
-0.650195778,-0.385262172,6.96403786,-0.85955255,-0.37786573,-0.94572324,0
-0.035064692,-0.14727237,-0.41130523,1.8889927,5.253023,1.3487475,1
1.7732676,-0.31536926,-0.50146835,-0.85955255,-0.37786573,-0.94572324,1
0.748135965385,1.03961414462,0.549278761538,0.366844810538,-0.191850319077,0.741904625385,0
0.022694891,-0.43038291,-0.36622367,1.5029136,3.4600087,1.5163383,1
0.4644456,-0.18708479,-0.32114211,2.2645231,2.3665258,1.3121822,1
1.1465507,-0.2047792,-0.45638679,1.9143093,4.2067221,1.2116277,1
0.410958011512,0.00508471956628,-0.324811541453,-0.85955255,-0.37786573,-0.94572324,0
0.459174402,-0.4175544694,-0.3856087421,-0.85955255,-0.37786573,-0.94572324,0
-0.235529400893,-0.394520138929,0.902500205,0.401578708036,-0.339190234582,1.41099549286,0
0.10891081,-0.36402888,0.89605999,0.2674607,-0.08120857,1.0288014,1
0.53558643,-0.12957796,-0.45638679,1.4564998,3.2450722,1.2725698,1
-0.78441482,-0.44365372,18.207379,-0.85955255,-0.37786573,-0.94572324,0
0.3780603,-0.26670963,-0.41130523,0.82062968,5.1251739,1.1354501,1
0.143393894842,-0.201211779613,0.734638921613,1.10636764677,-0.27287006151,1.3752867871,0
1.2678289,0.7905313,-0.18589744,2.0324537,-0.37786573,0.90387002,1
0.21579144,-0.17823759,-0.41130523,1.4910992,-0.37786573,1.507197,1
-0.22494297,-0.42595931,-0.27606055,1.5535469,4.0606653,1.104979,1
-0.249802404788,-0.236004628218,2.37844772353,-0.85955255,-0.37786573,-0.94572324,0
0.04861048,-0.35518168,-0.32114211,1.8358277,-0.37786573,1.3274177,1
4.5929854,1.9185499,-0.45638679,2.2645231,1.9188402,0.70276103,1
0.52355109,0.790650858649,-0.263876347668,0.817961168919,-0.37786573,0.877269609459,0
-0.391794403091,-0.428130899636,0.987042769818,-0.85955255,-0.37786573,-0.94572324,0
0.295432626368,-0.249713685821,-0.314023971729,1.30798646316,-0.37786573,1.38699666842,0
-0.5472787,-0.42153571,23.977818,-0.11988418,-0.12091651,0.90691713,0
-0.0140988482944,-0.363783124972,-0.371232732778,1.04402575222,4.24467397778,1.36855366056,0
4.1664791,0.65782324,-0.36622367,4.9421817,1.4848844,1.391407,1
0.179426677997,0.106398337069,0.973786821379,1.25249695276,-0.142395174011,1.19345015241,0
0.518345035263,0.201493741226,-0.354360103684,1.20073487579,2.6441573,1.10080928421,0
0.60317023,-0.29325125,-0.45638679,1.4965845,4.6058099,1.4249251,1
1.7614108,-0.21805001,-0.54654991,1.788148,8.2156435,1.2055335,1
